listing_id,update_time,listing_name,location_address,zip,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,acceptedpayment,FNAP,SNAP_option,SNAP_option_1,SNAP_option_2
,,,"""""",,,,,,,,,,,,,
312437,3/27/2023 10:44,Glide Farmers' Market,"""20062 N. Umpqua Hwy., Glide, OR, 97443""",97443,-123.0791689,43.306757745454256,,,,,,,,,,
312438,3/27/2023 10:44,Goble Community Market,"""70255 Columbia River Hwy (Goble Tavern) Rainier, OR 97048""",97048,-122.8751495,46.01320282553632,,,,,,,,,,
312439,3/27/2023 10:44,Grants Pass Winter Market,"""1451 Fairgrounds Rd, Grants Pass, Oregon 97527""",97527,-123.342865,42.42531876410679,,,,,,,,,,
312440,3/27/2023 10:44,Gresham Saturday Market,"""440 NW Burnside Rd. Gresham, OR 97030""",97030,-122.4355896,45.51007210320226,,,,,,,,,,
312441,3/27/2023 10:44,Hayden Island Farmers Market,"""1411 Jantzen Beach Center, Portland, OR 97217""",97217,-122.6853664,45.612708618953086,,,,,,,,,,
312442,3/27/2023 10:44,Hermiston Saturday Market,"""320 S. 1st St., McKenzie Park, Hermiston, OR, 97838""",97838,-119.2903324,45.83747752272238,,,,,,,,,,
312443,3/27/2023 10:44,Hideaway Farmers Market,"""3377 E Amazon Dr Eugene, OR 97405""",97405,-123.0805352,44.02006159888145,,,,,,,,,,
312444,3/27/2023 10:44,Hillsboro Farmers' Markets - Orenco Station,"""6125 NE Cornell Rd, Hillsboro, Oregon 97124""",97124,-122.9177243,45.53403430744911,,,,,,,,,,
312445,3/27/2023 10:44,Hood River Winter Farmers Market,"""403 Portway Ave, Hood River, Oregon 97031""",97031,-121.5185134,45.71483489240574,,,,,,,,,,
312446,3/27/2023 10:44,Irrigon Farmers Market,"""500 NE Main Ave, Irrigon, Oregon 97844""",97844,-119.4945142,45.895249086151274,,,,,,,,,,
312447,3/27/2023 10:44,Kaiser Hospital Farmers Market,"""2875 NW Stucki Ave., Hillsboro, OR, 97124""",97124,-122.8761165,45.53915163718448,,,,,,,,,,
312448,3/27/2023 10:44,Kenton Portland Farmers' Market,"""8303 N. Denver Ave, Portland, OR, 97217""",97217,-122.686892,45.58317265085411,,,,,,,,,,
312449,3/27/2023 10:44,Klamath Falls Farmers Market,"""100 S 9th St, Klamath Falls, Oregon 97601""",97601,-121.7802391,42.22672805820311,,,,,,,,,,
312450,3/27/2023 10:44,Lake Oswego Reunion Farmers' Market,"""200 1st St, Lake Oswego, Oregon 97034""",97034,-122.6644879,45.418189978211096,,,,,,,,,,
312451,3/27/2023 10:44,Lane County Holiday Farmers Market,"""796 W 13th Ave, Eugene, Oregon 97402""",97402,-123.1050251,44.04551461,,,,,,,,,,
312452,3/27/2023 10:44,Lookingglass Grange Farmers' Market,"""7426 Lookingglass Rd., Roseburg, OR, 97471""",97471,-123.4859036,43.177314763511994,,,,,,,,,,
312453,3/27/2023 10:44,McMinnville Farmers' Market,"""250 NE 3rd St., McMinnville, OR, 97128""",97128,-123.1973504,45.21001166,,,,,,,,,,
312454,3/27/2023 10:44,Milwaukie Sunday Farmers Market,"""10719 SE Main St. Milwaukie, OR 97222""",97222,-122.6415547,45.44535964467395,,,,,,,,,,
312455,3/27/2023 10:44,Molalla Farmers' Market,"""523 E. Main St., Molalla, OR, 97038""",97038,-122.5730564,45.14660507612933,,,,,,,,,,
312456,3/27/2023 10:44,Mosier Farmers Market,"""1104 1st Ave., The Rack and Cloth, Downtown Mosier, Mosier, OR, 97040""",97040,-121.3983514,45.68352021,,,,,,,,,,
312457,3/27/2023 10:44,New Heritage Public Market,"""2310 Voorhies Rd Medford, OR 97501""",97501,-122.8452972,42.28969640504672,,,,,,,,,,
312458,3/27/2023 10:44,North Coast Online Farmers Market,"""577 18th St, Astoria, Oregon 97103""",97103,-123.8227875,46.187565958431186,,,,,,,,,,
312459,3/27/2023 10:44,North Powder Farmers Market,"""365 3rd St, North Powder, Oregon 97867""",97867,-117.9171663,45.03120666200018,,,,,,,,,,
312460,3/27/2023 10:44,North Umpqua Farmers & Artisans Regional Marketplace (NUFARM),"""110 E. B Avenue Drain , OR 97435""",97435,-123.3126576,43.662659940131796,,,,,,,,,,
312461,3/27/2023 10:44,Oakridge Oregon Farmers Market,"""76453 Willow Street Oakridge, OR 97463""",97463,-122.4651869,43.74754553759425,,,,,,,,,,
312462,3/27/2023 10:44,Old Town Marketplace,"""250 1st St. SW , Bandon, OR, 97411""",97411,-124.4163984,43.12018445421133,,,,,,,,,,
312463,3/27/2023 10:44,Oregon City Farmers' Market,"""2051 Kaen Rd, Oregon City, OR, 97045""",97045,-122.5983824,45.332270511935924,,,,,,,,,,
312464,3/27/2023 10:44,Parkrose Farmers Market,"""12003 NE Shaver ST, Portland, OR 97220""",97220,-122.5393012,45.551758151232164,,,,,,,,,,
312465,3/27/2023 10:44,Polk County Bounty Market,"""120 Main St. E., Monmouth, OR, 97361""",97361,-123.2354107,44.84855837240916,,,,,,,,,,
312466,3/27/2023 10:44,Polk County Bounty Market,"""850 Main Street (Polk County Courthouse Lawn) Dallas, OR 97338""",97338,-123.3167305,44.92100026263201,,,,,,,,,,
312467,3/27/2023 10:44,River People Farmers' Market,"""1343 Duane St., Astoria, OR, 97103""",97103,-123.8290271,46.18844500484431,,,,,,,,,,
312468,3/27/2023 10:44,Rockwood Farmers' Market and International Marketplace,"""124 NE 181st Ave., Portland, OR, 97230""",97230,-122.4770921,45.52283672930264,,,,,,,,,,
312469,3/27/2023 10:44,Rogue Valley Growers and Crafters Market Saturday Ashland Market,"""100 Oak St, Ashland, Oregon 97520""",97520,-122.7141133,42.19778296568814,,,,,,,,,,
312470,3/27/2023 10:44,Rogue Valley Indoor Winter Market,"""220 N Main St, Phoenix, Oregon 97535""",97535,-122.8162383,42.274738861309324,,,,,,,,,,
312471,3/27/2023 10:44,Salem Monday Market,"""890 Oak St. SE, Salem Hospital, Salem, OR, 97301""",97301,-123.0336282,44.93302595,,,,,,,,,,
312472,3/27/2023 10:44,Salem Public Market,"""1240 Rural Ave. SE, Salem, OR, 97302""",97302,-123.0303407,44.92116265294325,,,,,,,,,,
312473,3/27/2023 10:44,Saturday Willamette Farmers Market,"""1720 Willamette Falls Drive West Linn, OR 97068""",97068,-122.656468,45.34385079636808,,,,,,,,,,
312474,3/27/2023 10:44,Sauvie Island Farmer's Market,"""16205 NW Gillihan Rd, Portland, Oregon 97231""",97231,-122.7885771,45.64164189071353,,,,,,,,,,
312475,3/27/2023 10:44,Scappoose Farmers' Market,"""52475 SE 2nd St, Behind City Hall next to Heritage Park, Scappoose, OR, 97056""",97056,-122.8764036,45.757173387077714,,,,,,,,,,
312476,3/27/2023 10:44,Sherwood Saturday Market,"""22341 SW Pine St., Sherwood, OR, 97070""",97070,-122.8421675,45.357776087021556,,,,,,,,,,
312477,3/27/2023 10:44,Siletz Valley Farmers Market,"""162 S. Gaither Street Siletz, OR 97380""",97380,-123.9180312,44.72205286320266,,,,,,,,,,
312478,3/27/2023 10:44,Silverton Farmers Market,"""229 Eureka Ave, Silverton, Oregon 97381""",97381,-122.789279,45.00054607408315,,,,,,,,,,
312479,3/27/2023 10:44,Sisters Farmers' Market,"""220 S. Ash St., Sisters , OR, 97759""",97759,-121.552294,44.28449022404526,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312481,3/27/2023 10:44,South Valley Farmers Winter Market,"""628 E Washington Ave, Cottage Grove, Oregon 97424""",97424,-123.0615924,43.79632071469863,,,,,,,,,,
312482,3/27/2023 10:44,South Waterfront Winter Farmers Market,"""3508 S Moody Ave, Portland, Oregon 97239""",97239,-122.6718307,45.49772416190189,,,,,,,,,,
312483,3/27/2023 10:44,Spencer Creek Growers Market,"""86013 Lorane Hwy., Eugene, OR, 97405""",97405,-123.1525289,43.99616311380083,,,,,,,,,,
312484,3/27/2023 10:44,Springfield Farmers' Market,"""225 5th St, Main St side Springfield, OR 97477""",97477,-123.0195135,44.04730889708557,,,,,,,,,,
312485,3/27/2023 10:44,Sunnyside Grange Farmers' and Artists' Market,"""13100 SE Sunnyside Rd., Clackamas, OR, 97015""",97015,-122.5284634,45.42679835981419,,,,,,,,,,
312486,3/27/2023 10:44,Sutherlin Farmers' Market,"""215 W. Central Ave., Sutherlin, OR, 97479""",97479,-123.3163563,43.38957696835027,,,,,,,,,,
312487,3/27/2023 10:44,Talent Evening Market,"""110 E Main St Talent, OR 97540""",97540,-122.789714,42.24356202220153,,,,,,,,,,
312488,3/27/2023 10:44,The Village (Indoor!) Farmers Market,"""16315 SW Barrows Road Beaverton, OR 97007""",97007,-122.8417797,45.426815539408516,,,,,,,,,,
312489,3/27/2023 10:44,Tigard Area Farmers' Market,"""8777 SW Burnham St., Tigard, OR, 97223""",97223,-122.7681866,45.42713000079435,,,,,,,,,,
312490,3/27/2023 10:44,Troutdale Farmers' & Artists' Market,"""551 E. Columbia River Hwy., Troutdale, OR, 97060""",97060,-122.3825244,45.538584651494986,,,,,,,,,,
312491,3/27/2023 10:44,Umpqua Valley Farmers' Market,"""1771 W. Harvard Ave., Roseburg, OR, 97471""",97471,-123.3700563,43.21359141930613,,,,,,,,,,
312492,3/27/2023 10:44,Village Gardens Farmers' Market,"""4632 N. Trenton St., Portland, OR, 97203""",97203,-122.7148664,45.58866998541318,,,,,,,,,,
312493,3/27/2023 10:44,Villebois Sunday Market,"""11422 SW Barber St. Wilsonville, OR 97070""",97070,-122.794396,45.31044109378442,,,,,,,,,,
312494,3/27/2023 10:44,Wallowa County Farmers' Market,"""101 S. River St., Enterprise, OR, 97828""",97828,-117.2775591,45.42541642654091,,,,,,,,,,
312495,3/27/2023 10:44,Wednesdays In Willamette Summer Street Market,"""1785 Willamette Falls Dr, West Linn, Oregon 97068""",97068,-122.655767,45.344056879280664,,,,,,,,,,
312496,3/27/2023 10:44,Wellspring Marketplace,"""1475 Mt. Hood Avenue Woodburn, OR 97071""",97071,-122.8364756,45.151438975760925,,,,,,,,,,
312497,3/27/2023 10:44,Whiteaker Community Market,"""1180 W 4th Ave, Eugene, Oregon 97402""",97402,-123.1105846,44.055441206389865,,,,,,,,,,
312498,3/27/2023 10:44,Wilsonville Farmers' Market,"""28836 Costa Cir. W., Sofia Park, Wilsonville, OR, 97070""",97070,-122.7977592,45.309434409620565,,,,,,,,,,
312499,3/27/2023 10:44,Woodlawn Holiday Market,"""704 NE Dekum St, Portland, Oregon 97211""",97211,-122.6579315,45.57176580347658,,,,,,,,,,
312500,3/27/2023 10:44,Woodstock Farmers Market,"""4600 SE Woodstock Blvd, Portland, Oregon 97206""",97206,-122.6153617,45.479170934268254,,,,,,,,,,
312501,3/27/2023 10:44,Abington Winter Farm Market,"""1310 Morgan Hwy., Clarks Summit, PA, 18411""",18411,-75.71903209,41.487073374180795,,,,,,,,,,
312502,3/27/2023 10:44,ABV Farm Market,"""690 Allegheny Road Mount Bethel, PA 18343""",18343,-75.10046327,40.87483118187429,,,,,,,,,,
312503,3/27/2023 10:44,Adams County Farmers Market,"""108 N. Stratton Street Gettysburg, PA 17325""",17325,-77.22889159,39.83221554727864,,,,,,,,,,
312504,3/27/2023 10:44,Allentown Fairgrounds Farmers' Market,"""1825 W. Chew St., Allentown Fairgrounds, Allentown, PA, 18104""",18104,-75.49767868,40.599844346319294,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312507,3/27/2023 10:44,Anselma Farmers and Artisans Market,"""1730 Conestoga Road Route 401 Chester Springs, PA 19425""",19425,-75.64315043,40.082919055822614,,,,,,,,,,
312508,3/27/2023 10:44,Artisan Exchange West Chester Indoor Market,"""208 Carter Dr., Ste. 13B, West Chester, PA, 19382""",19382,-75.58936218,39.95108617,,,,,,,,,,
312509,3/27/2023 10:44,Back Mountain Library Farmers' Market,"""96 Huntsville Rd., Dallas, PA, 18612""",18612,-75.96294413,41.33298620461515,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312511,3/27/2023 10:44,Beaver Falls Farmers Market,"""712 12th Street Beaver Falls, PA 15010 In the parking lot behind the Brodhead Apartments. Monday afternoons from 3:30 to 6:30 May 3, 2021 to November 22, 2021""",2021,-80.31962861,40.75298056349601,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312514,3/27/2023 10:44,Blairsville Downtown Farmers' Market,"""75 N. Morrow St., Tractor Supply Co. Parking Lot, Blairsville, PA, 15717""",15717,-79.25921127,40.43244442490057,,,,,,,,,,
312515,3/27/2023 10:44,Boalsburg Winter Farmers' Market,"""218 N. Church St., St. John's United Church of Christ, Boalsburg, PA, 16827""",16827,-77.79316384,40.77683156795901,,,,,,,,,,
312516,3/27/2023 10:44,Boscov's Fairgrounds Farmers' Market,"""2934 N. 5th St. Hwy., Reading, PA, 19605""",19605,-75.9272175,40.37885250967007,,,,,,,,,,
312517,3/27/2023 10:44,Boyertown Farmers Market,"""100 South Walnut Street Boyertown, PA 19512""",19512,-75.64068006,40.332517161143016,,,,,,,,,,
312518,3/27/2023 10:44,Broad Street Market,"""1233 N. 3rd St., Harrisburg, PA, 17102""",17102,-76.88878749,40.269482323558016,,,,,,,,,,
312519,3/27/2023 10:44,Brookhaven Farmers Market,"""4101 Edgmont Ave. Brookhaven, PA 19015""",19015,-75.38941932,39.87323038305947,,,,,,,,,,
312520,3/27/2023 10:44,Butler City Farmers' Market,"""205 S. Chestnut St., Butler, PA, 16001""",16001,-79.90051444,40.858996432617296,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312523,3/27/2023 10:44,Carlisle Country Market,"""1446 Holly Pike, Carlisle, PA, 17015""",17015,-77.19366957,40.16848189883573,,,,,,,,,,
312524,3/27/2023 10:44,Carlisle Farmers Market,"""260 York Road 260 York Road Carlisle, PA 17013""",17013,-77.1658699,40.19413212548635,,,,,,,,,,
312525,3/27/2023 10:44,Central Market,"""34 W. Philadelphia St., York, PA, 17401""",17401,-76.72981958,39.96345585512702,,,,,,,,,,
312526,3/27/2023 10:44,Central Market,"""23 n. market street Lancaster, PA 17603""",17603,-76.30701136,40.03919553406692,,,,,,,,,,
312527,3/27/2023 10:44,Chippewa Farmers' Market,"""2545 Darlington Rd., Chippewa United Methodist Church Parking Lot, Beaver Falls, PA, 15010""",15010,-80.3741209,40.772214738045804,,,,,,,,,,
312528,3/27/2023 10:44,Clarion Farmers' Market,"""421 Main St., Clarion, PA, 16214""",16214,-79.38635226,41.21500202395288,,,,,,,,,,
312529,3/27/2023 10:44,Columbia Market House,"""15 South Third Street Columbia, PA 17512""",17512,-76.50206647,40.03143956288737,,,,,,,,,,
312530,3/27/2023 10:44,Coraopolis Farmers' Market,"""1201 5th Ave., Presbyterian Church parking lot, Coraopolis, PA, 15108""",15108,-80.16110108,40.51627418325151,,,,,,,,,,
312531,3/27/2023 10:44,Corn Crib Main Street Market,"""35 W. Main St., Mount Joy, PA, 17552""",17552,-76.50522436,40.11021494,,,,,,,,,,
312532,3/27/2023 10:44,Country Farmers Market,"""640 MAIN ST. Honesdale, PA 18431""",18431,-75.25497245,41.570998561870766,,,,,,,,,,
312533,3/27/2023 10:44,Cowtown Farmers' Market,"""918 Delview Drive Folcroft, PA 19032""",19032,-75.28363293,39.88826862947021,,,,,,,,,,
312534,3/27/2023 10:44,Cross Creek Farm Market,"""1400 Cross Creek rd. Burgettstown, PA 15021""",15021,-80.3872807,40.33709153075527,,,,,,,,,,
312535,3/27/2023 10:44,CVFC Farmer's Market,"""171 S. Market St. Fawn Grove, PA 17321""",17321,-76.45197928,39.723378167637314,,,,,,,,,,
312536,3/27/2023 10:44,Dillsburg Farmers' Market,"""1 N. 2nd Street Dillsburg, PA 17019""",17019,-77.03730768,40.11066893206609,,,,,,,,,,
312537,3/27/2023 10:44,Downtown Bedford Farmers Market,"""124 S. Juliana St. Second Floor Bedford, PA 15522""",15522,-78.50375966,40.01810559,,,,,,,,,,
312538,3/27/2023 10:44,Downtown Indiana Farmers' Market,"""2445 Clarksburg Rd., Clarksburg, PA, 15725""",15725,-79.35442556,40.50768569,,,,,,,,,,
312539,3/27/2023 10:44,Downtown Lititz Farmers Market,"""20 South Water Street Lititz, PA 17543""",17543,-76.30195707,40.15716732,,,,,,,,,,
312540,3/27/2023 10:44,Dutch Country Farmers' Market,"""2031 Cottman Ave., Philadelphia, PA, 19111""",19111,-75.0654488,40.05084317852371,,,,,,,,,,
312541,3/27/2023 10:44,Eagleview Farmers' Market,"""540 Wellington Sq., Exton, PA, 19341""",19341,-75.68358707,40.06156677,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312543,3/27/2023 10:44,East Falls Farmers Market,"""4100 Ridge Ave. Philadelphia, PA 19129""",19129,-75.19228002,40.00811979795799,,,,,,,,,,
312544,3/27/2023 10:44,East Goshen Farmers' Market,"""1661 Paoli Pike, West Chester, PA, 19380""",19380,-75.54288881,39.99624228969353,,,,,,,,,,
312545,3/27/2023 10:44,Ebensburg Farmers Market,"""111 West High Street 111 West High Street Ebensburg, PA 15931""",15931,-78.72514552,40.48518309001749,,,,,,,,,,
312546,3/27/2023 10:44,Emmaus Farmers' Market,"""235 Main St., Emmaus, PA, 18049""",18049,-75.4892108,40.53695666,,,,,,,,,,
312547,3/27/2023 10:44,Essential Eating Farmers' Market,"""517 Northern Blvd., Clarks Summit, PA, 18411""",18411,-75.68104659,41.47344742297991,,,,,,,,,,
312548,3/27/2023 10:44,Farm Fresh Farm Market,"""100 Pennsylvania Ave., Irwin, PA, 15642""",15642,-79.71253555,40.32791539313998,,,,,,,,,,
312549,3/27/2023 10:44,Farmers Market at Morgan Log House,"""850 Weikel Road Lansdale, PA 19446""",19446,-75.31264771,40.24420796164659,,,,,,,,,,
312550,3/27/2023 10:44,Farmers' Market Cooperative of East Liberty,"""344 N. Sheridan Ave., Pittsburgh, PA, 15206""",15206,-79.9218667,40.46394372,,,,,,,,,,
312551,3/27/2023 10:44,Farmers Market on 4th,"""400 Bridge Street New Cumberland, PA 17070""",17070,-76.86581479,40.227420529713164,,,,,,,,,,
312552,3/27/2023 10:44,Farmstead Farmers Market,"""1976 Laudermilch Road Palmyra, PA 17078""",17078,-76.65019221,40.36998753573572,,,,,,,,,,
312553,3/27/2023 10:44,Fencerow Farmers Market,"""1604 E High St Waynesburg, PA 15370""",15370,-80.16614572,39.89630225147136,,,,,,,,,,
312554,3/27/2023 10:44,Ferry Street Growers' Market,"""330 Ferry St., Danville, PA, 17821""",17821,-76.61639716,40.961713039075704,,,,,,,,,,
312555,3/27/2023 10:44,Fox Chapel Farmers' Market,"""423 Fox Chapel Rd., Pittsburgh, PA, 15238""",15238,-79.87938324,40.52178308,,,,,,,,,,
312556,3/27/2023 10:44,Frankie & May Farmer's Market in the Courtyard,"""1101 Peninsula Drive Erie, PA 16505""",16505,-80.14634209,42.10100923956176,,,,,,,,,,
312557,3/27/2023 10:44,Fresh Marketplace @ New Wilmington Center,"""129 S. Market St. New Wilmington, PA 16142""",16142,-80.33308243,41.12197519238143,,,,,,,,,,
312558,3/27/2023 10:44,From Around Here Marketplace,"""1575 The Fairway Jenkintown, PA 19046""",19046,-75.11624946,40.10700633860518,,,,,,,,,,
312559,3/27/2023 10:44,Green Tree Farmers' Market in the...,"""905 Greentree Rd., Pittsburgh, PA, 15220""",15220,-80.04561847,40.41830971,,,,,,,,,,
312560,3/27/2023 10:44,Hanover Farmers Market,"""210 East Chestnut Street 210 East Chestnut Street Hanover, PA 17331""",17331,-76.98213727,39.80352480710675,,,,,,,,,,
312561,3/27/2023 10:44,Hanover Market House,"""210 E. Chestnut St., Hanover, PA, 17331""",17331,-76.98213727,39.80352480710675,,,,,,,,,,
312562,3/27/2023 10:44,Hatboro Farmers' Market,"""32 N. York Rd., Hatboro Baptist Church, Hatboro, PA, 19040""",19040,-75.10598423,40.17796050036319,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312565,3/27/2023 10:44,Jim's Farmers' Market,"""255 Grant St., Chambersburg, PA, 17201""",17201,-77.65714996,39.941195119359094,,,,,,,,,,
312566,3/27/2023 10:44,Kamaw Open Air Market,"""2704 Glendale Valley Boulevard 2704 Glendale Valley Boulevard Flinton, PA 16640""",16640,-78.52490484,40.71932304547343,,,,,,,,,,
312567,3/27/2023 10:44,Kennett Square Farmers Market,"""106 West State Street Kennett Square, PA 19348""",19348,-75.7125275,39.846506850006726,,,,,,,,,,
312568,3/27/2023 10:44,Kutztown Main Street Growers Market,"""357 West Main St. Kutztown, PA 19530""",19530,-75.77951163,40.51488058820026,,,,,,,,,,
312569,3/27/2023 10:44,Lancaster Central Market,"""23 N. Market St., Lancaster, PA, 17603""",17603,-76.30701136,40.03919553406692,,,,,,,,,,
312570,3/27/2023 10:44,Lancaster County Farmers' Market,"""389 W. Lancaster Ave., Wayne, PA, 19087""",19087,-75.38307608,40.04385219908166,,,,,,,,,,
312571,3/27/2023 10:44,Langhorne Borough Farmers Market,"""115 W. Richardson Ave. Langhorne, PA 19047""",19047,-74.92069149,40.1748919,,,,,,,,,,
312572,3/27/2023 10:44,Lansdowne Farmers Market,"""30 North Lansdowne Avenue Lansdowne, PA 19050""",19050,-75.27243682,39.939257476182405,,,,,,,,,,
312573,3/27/2023 10:44,Lebanon Farmers Market,"""35 S. 8th Street Lebanon, PA 17042""",17042,-76.42444745,40.338571210928656,,,,,,,,,,
312574,3/27/2023 10:44,Leesport Farmers' Market,"""312 Gernants Church Rd., Leesport, PA, 19533""",19533,-75.96853877,40.45627836681238,,,,,,,,,,
312575,3/27/2023 10:44,Lemont Farmers' Market,"""133 Mt. Nittany Rd., Lemont, PA, 16851""",16851,-77.81694149,40.81029021126174,,,,,,,,,,
312576,3/27/2023 10:44,Lewisburg Farmers' Market,"""600 Fairground Rd., Lewisburg, PA, 17837""",17837,-76.90641331,40.96081944251717,,,,,,,,,,
312577,3/27/2023 10:44,Lifestyle Market at Greenable,"""820 North 4th Street Philadelphia, PA 19123""",19123,-75.14427561,39.96437341979887,,,,,,,,,,
312578,3/27/2023 10:44,Lititz Farmers' Market,"""9 N. Water St., Lititz, PA, 17543""",17543,-76.30117905,40.1581956,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312580,3/27/2023 10:44,Local Organic Market,"""19 E. Main Street Kutztown , PA 19530""",19530,-75.77566054,40.51990635439522,,,,,,,,,,
312581,3/27/2023 10:44,Lower Burrell Farmers' Market,"""115 Schreiber St., City Hall Parking Lot, Just off Leechburg Road, New Kensington, PA, 15068""",15068,-79.72683522,40.58999174511703,,,,,,,,,,
312582,3/27/2023 10:44,Market and Penn Street Farmers Market,"""380 West Market Street York, PA 17401""",17401,-76.73657389,39.95971114841758,,,,,,,,,,
312583,3/27/2023 10:44,Mars Farmers' Market,"""225 Crowe Ave., Mars, PA, 16046""",16046,-80.01174022,40.69536004015286,,,,,,,,,,
312584,3/27/2023 10:44,Mercer MainStreet Farmers' Market,"""102 S. Diamond St., Mercer, PA, 16137""",16137,-80.23975131,41.226526921258845,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312586,3/27/2023 10:44,Millheim Farmers' Market,"""162 W. Main St., Millheim, PA, 16854""",16854,-77.48420186,40.88878347725072,,,,,,,,,,
312587,3/27/2023 10:44,Millheim Indoor Farmers' Market,"""105 E. Main St., Bremen Town Ballroom, Millheim, PA, 16854""",16854,-77.47650982,40.89098755068845,,,,,,,,,,
312588,3/27/2023 10:44,Mindful Farmers' Market,"""3759 Library Rd., Pittsburgh, PA, 15234""",15234,-80.02133146,40.36453313291108,,,,,,,,,,
312589,3/27/2023 10:44,Monroeville Lions Farmers' Market,"""2399 Tilbrook Rd, Monroeville Community Park, Monroeville, PA, 15140""",15140,-79.7636725,40.41824377,,,,,,,,,,
312590,3/27/2023 10:44,Moon Township Farmers Market,"""1000 Beaver Grade Rd., Moon Township, PA, 15108""",15108,-80.2074265,40.50537053706036,,,,,,,,,,
312591,3/27/2023 10:44,Morningstar Marketplace,"""5309 Lincoln Hwy W, Thomasville, PA, 17364""",17364,-76.85369021,39.92851858,,,,,,,,,,
312592,3/27/2023 10:44,Mount Lebanon Farmers Market,"""733 Washington Road 733 Washington Road Pittsburgh, PA 15228""",15228,-80.04508163,40.37959967337718,,,,,,,,,,
312593,3/27/2023 10:44,Mt. Lebanon Lion's Club Farmers' Market,"""975 Washington Rd., Pittsburgh, PA, 15228""",15228,-80.0489646,40.373079905668185,,,,,,,,,,
312594,3/27/2023 10:44,Mt. Lebanon Uptown Farmers' Market,"""710 Washington Rd., Pittsburgh, PA, 15228""",15228,-80.04553838,40.378931522780334,,,,,,,,,,
312595,3/27/2023 10:44,Munster Farmer's Market,"""901 N. Centennial Dr. Munster, IN 46321""",46321,-79.19899648,40.609974470951464,,,,,,,,,,
312596,3/27/2023 10:44,New Brighton Farmers Market,"""313 5th Avenue New Brighton, PA 15066 Tuesdays from 3:30 to 6:30 PM. In the parking lot of the Diamond Milling Company. The market will open May 4th for the 2021 season. Closes November 16th, 2021.""",2021,-80.31733541,40.74029449047134,,,,,,,,,,
312597,3/27/2023 10:44,New Eastern Market,"""201 Memory Ln., York, PA, 17402""",17402,-76.68067527,39.976534872194634,,,,,,,,,,
312598,3/27/2023 10:44,New Freedom Farmers' Market,"""150 E. Main St., New Freedom, PA, 17349""",17349,-76.69683432,39.737444819780364,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312600,3/27/2023 10:44,Newtown Square Farmers' Market,"""4033 W. Chester Pike, Newtown Square, PA, 19073""",19073,-75.41877613,39.98449410110247,,,,,,,,,,
312601,3/27/2023 10:44,Ngozi Lets Get Dirty! Farmers Markets Festivals & Events,"""1227 Berryhill Street and 17 & Hanover Streets Harrisburg, PA 17102-1745""",-1745,-76.86908212,40.25830020284378,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312603,3/27/2023 10:44,Nuangola Farmer's Market,"""5177 Nuangola Road Nuangola, PA 18707""",18707,-75.97887936,41.15528906868269,,,,,,,,,,
312604,3/27/2023 10:44,Oakmont Farmers' Market,"""2419 West Darby Road Havertown, PA 19083""",19083,-75.31160702,39.988690575231836,,,,,,,,,,
,,,"""""",,,,,,,,,,,,,
312606,3/27/2023 10:44,Old Pomfret Farmers' Market,"""16 W.High Street (rear) Carlisle, PA 17013""",17013,-77.18924751,40.20147244015659,,,,,,,,,,
312607,3/27/2023 10:44,Olde Town Grove City Farmers' Market,"""118 S. Center St., Grove City, PA, 16127""",16127,-80.08741788,41.16080538207177,,,,,,,,,,
312608,3/27/2023 10:44,Ottsville Farmers' Market,"""8230 Easton Rd. , Ottsville, PA, 18942""",18942,-75.17262773,40.489086390668135,,,,,,,,,,
312609,3/27/2023 10:44,Oxford Circle Farmers' Market,"""900 E. Howell St., Oxford Circle Mennonite Church, Philadelphia, PA, 19149""",19149,-75.09119064,40.03831434963324,,,,,,,,,,
312610,3/27/2023 10:44,PA Dutch Farmers' Market of Wyomissing,"""845 Woodland Road Wyomissing, PA 19610""",19610,-75.96495703,40.347882489372445,,,,,,,,,,
312611,3/27/2023 10:44,Palmyra Farmers Market,"""103 north college st palmyra, PA 17078""",17078,-76.59804476,40.30785231022988,,,,,,,,,,
312612,3/27/2023 10:44,Palmyra Producers-Only Farmers Market,"""325 S Railroad St Palmyra, PA 17078""",17078,-76.59929255,40.31149189025401,,,,,,,,,,
312613,3/27/2023 10:44,Paulus Farm Market,"""1216 South York Street Mechanicsburg, PA 17055""",17055,-77.0042649,40.196048414517975,,,,,,,,,,
312614,3/27/2023 10:44,Penn Street Market,"""445 Penn St., Reading, PA, 19602""",19602,-75.92894118,40.33533878613568,,,,,,,,,,
